name_index,sexe_index,count,idxmax,max,x,y,name,sexe,entropy,life
ANNY,2,9214,1946,655,56.95021,-16.596954,ANNY (F),0.0,3.6854467681428025,0.29411764705882354
ANOUAR,1,1794,1990,61,-23.164274,-8.476765,ANOUAR (M),1.0,3.8008728076411358,0.3865546218487395
ANOUCHKA,2,1476,1997,65,-6.554555,-7.8153095,ANOUCHKA (F),0.0,3.8540341960428743,0.42016806722689076
ANOUCK,2,2687,2008,107,-16.828205,-2.9937596,ANOUCK (F),0.0,3.809846823850078,0.3949579831932773
ANOUK,2,8850,2008,437,-20.396132,19.098242,ANOUK (F),0.0,3.630261112724052,0.31932773109243695
ANSELME,1,3561,1913,80,35.59022,17.059093,ANSELME (M),1.0,4.46614343429733,0.7815126050420168
ANTHEA,2,1428,2007,83,-3.7239227,8.613422,ANTHEA (F),0.0,3.3296561968663547,0.24369747899159663
ANTHONIN,1,1163,2004,76,-2.5660949,17.931822,ANTHONIN (M),1.0,3.303268309525325,0.24369747899159663
ANTHONY,1,172910,1988,9088,-14.452079,-33.85864,ANTHONY (M),1.0,3.598068436452831,0.31932773109243695
ANTOINE,1,274265,1996,6752,25.828352,9.970429,ANTOINE (M),1.0,4.625484280066897,0.9915966386554622
ANTOINETTE,2,72566,1920,2016,54.431988,18.758778,ANTOINETTE (F),0.0,4.062414791411158,0.5210084033613446
ANTON,1,4084,2016,277,-33.592247,27.61945,ANTON (M),1.0,3.407251814226494,0.2184873949579832
ANTONELLA,2,1279,1963,55,28.683762,-40.615177,ANTONELLA (F),0.0,4.031064186521458,0.5126050420168067
ANTONI,1,1680,2003,45,18.522692,5.1442537,ANTONI (M),1.0,4.414592769482838,0.773109243697479
ANTONIA,2,9906,1908,244,43.273876,19.650345,ANTONIA (F),0.0,4.329954699901985,0.5378151260504201
ANTONIN,1,38330,2003,1347,20.956448,16.956194,ANTONIN (M),1.0,4.275771801264631,0.5798319327731093
ANTONINE,2,3008,1902,125,41.247322,28.809212,ANTONINE (F),0.0,3.936514750292051,0.33613445378151263
ANTONIO,1,20085,1971,936,31.094326,-49.56382,ANTONIO (M),1.0,4.2958365258152575,0.6386554621848739
ANTONY,1,17496,1988,521,-0.6488603,-33.562557,ANTONY (M),1.0,4.217388465251346,0.5210084033613446
ANYA,2,1196,2017,136,-54.996883,22.684238,ANYA (F),0.0,3.0469131356373826,0.15126050420168066
APOLLINE,2,14892,2016,958,-33.581703,19.058119,APOLLINE (F),0.0,3.4856691851783825,0.24369747899159663
APPOLINE,2,1877,2016,66,27.504303,20.412071,APPOLINE (F),0.0,4.209524031763406,0.5294117647058824
ARDA,1,1283,2008,194,-9.72257,44.637634,ARDA (M),1.0,2.4740375530175687,0.1092436974789916
ARIA,2,1117,2017,343,-67.82805,22.947432,ARIA (F),0.0,1.698569972772327,0.04201680672268908
ARIANE,2,9926,1958,261,15.391248,-29.461409,ARIANE (F),0.0,4.384244483394146,0.6974789915966386
ARIEL,1,1586,2014,60,-36.610542,3.9582555,ARIEL (M),1.0,4.121283811144266,0.5798319327731093
ARIELLE,2,3486,1963,196,37.37493,-43.941914,ARIELLE (F),0.0,4.084687426889982,0.5294117647058824
ARISTIDE,1,7690,1907,214,41.429813,20.780893,ARISTIDE (M),1.0,4.263313577453411,0.5630252100840336
ARLETTE,2,78577,1947,3300,56.43692,-11.72977,ARLETTE (F),0.0,3.809890227927604,0.35294117647058826
ARMANCE,2,1342,2017,43,32.20564,21.609367,ARMANCE (F),0.0,4.014388778745415,0.48739495798319327
ARMAND,1,64612,1910,1411,39.822014,14.71446,ARMAND (M),1.0,4.402487396513161,0.7563025210084033
ARMANDE,2,11097,1920,334,55.098976,15.978804,ARMANDE (F),0.0,4.0717474283779085,0.5042016806722689
ARMANDINE,2,5231,1906,217,44.09767,28.724411,ARMANDINE (F),0.0,3.760541594132965,0.31092436974789917
ARMANDO,1,1477,1972,64,30.59119,-51.51063,ARMANDO (M),1.0,4.364115405480024,0.7310924369747899
ARMEL,1,6006,2017,133,42.44314,-18.347767,ARMEL (M),1.0,4.66924339680456,0.9915966386554622
ARMELLE,2,26332,1972,833,36.403454,-31.774422,ARMELLE (F),0.0,4.260370282025637,0.5966386554621849
ARNAUD,1,134325,1974,6189,7.0605707,-50.99444,ARNAUD (M),1.0,3.9045720304385467,0.36134453781512604
ARNAULD,1,1582,1971,111,22.341684,-52.87009,ARNAULD (M),1.0,3.821723977292696,0.33613445378151263
ARNAULT,1,1139,1981,63,11.154521,-53.736755,ARNAULT (M),1.0,3.969677307666323,0.453781512605042
ARNO,1,2037,2006,139,-1.1220353,16.26169,ARNO (M),1.0,3.354519159300836,0.21008403361344538
ARNOLD,1,2521,1991,78,6.3167925,-33.43,ARNOLD (M),1.0,4.627830242476255,0.907563025210084
ARON,1,1618,2015,165,-49.06404,36.52024,ARON (M),1.0,2.8471854301450565,0.11764705882352941
ARSENE,1,16225,2017,364,36.655643,17.27033,ARSENE (M),1.0,4.359664557694318,0.6890756302521008
ARSENE,2,1002,1908,34,48.286064,15.613217,ARSENE (F),0.0,4.056749197048863,0.5294117647058824
ARTHUR,1,113924,2011,4261,-15.931389,10.695945,ARTHUR (M),1.0,4.101268115217531,0.5210084033613446
ARWEN,2,1465,2005,133,-18.239603,39.5961,ARWEN (F),0.0,2.718083148188906,0.13445378151260504
ASHLEY,2,4425,2012,303,-32.357185,23.368217,ASHLEY (F),0.0,3.271411132819488,0.23529411764705882
ASMA,2,7599,2017,397,-32.411953,13.844668,ASMA (F),0.0,3.5826740476646624,0.33613445378151263
ASMAA,2,1635,2011,64,-24.481337,-2.7950807,ASMAA (F),0.0,3.7031009403549042,0.36134453781512604
ASSA,2,1756,2017,78,-28.529835,1.5424813,ASSA (F),0.0,3.64967166725084,0.33613445378151263
ASSIA,2,15883,2014,1010,-32.263428,21.165834,ASSIA (F),0.0,3.4475242781727897,0.2773109243697479
ASSIYA,2,1577,2017,223,-63.615498,27.118227,ASSIYA (F),0.0,2.9011072677825243,0.11764705882352941
ASSYA,2,3179,2017,392,-59.762142,27.555315,ASSYA (F),0.0,2.984486749954742,0.14285714285714285
ASTRID,2,16818,1989,426,14.903042,-29.058352,ASTRID (F),0.0,4.298960223772061,0.6890756302521008
ASTRIDE,2,2909,1946,124,49.13713,-23.940292,ASTRIDE (F),0.0,3.9571271774751398,0.44537815126050423
ASYA,2,1223,2016,110,-43.39809,31.755379,ASYA (F),0.0,2.94653753270136,0.16806722689075632
ATHANASE,1,1247,1908,42,47.840786,14.906966,ATHANASE (M),1.0,4.212185323947015,0.5378151260504201
ATHENA,2,1310,2017,142,-55.30168,20.983904,ATHENA (F),0.0,3.264616563178111,0.23529411764705882
ATHENAIS,2,2731,2017,254,-53.044964,20.151478,ATHENAIS (F),0.0,3.4029084765262683,0.226890756302521
AUBIN,1,5959,1996,321,-34.398174,19.866484,AUBIN (M),1.0,4.060209463421713,0.36134453781512604
AUDE,2,31315,1979,1355,-1.8959823,-45.61172,AUDE (F),0.0,3.7900827457372275,0.35294117647058826
AUDREY,2,141342,1984,8287,-8.61297,-43.220306,AUDREY (F),0.0,3.4380490958100434,0.2689075630252101
AUDRIC,1,1851,1986,128,-26.232395,-32.86872,AUDRIC (M),1.0,3.471260396879311,0.2857142857142857
AUGUSTA,2,17318,1908,682,48.81548,25.948153,AUGUSTA (F),0.0,3.693385486670057,0.35294117647058826
AUGUSTE,1,81682,1906,2950,47.826714,24.986622,AUGUSTE (M),1.0,3.8566303779364857,0.36134453781512604
AUGUSTIN,1,37934,2017,1507,25.984098,20.432274,AUGUSTIN (M),1.0,4.368977812290427,0.5966386554621849
AUGUSTINE,2,39397,1901,1932,40.067745,30.387726,AUGUSTINE (F),0.0,3.6758045025009616,0.2605042016806723
AURELE,1,2017,2017,123,-35.140923,30.151722,AURELE (M),1.0,3.758861175846575,0.29411764705882354
AURELIA,2,17410,1980,1039,-7.4372373,-44.010887,AURELIA (F),0.0,3.759324531331987,0.31092436974789917
AURELIE,2,182630,1983,13941,-8.829248,-45.68212,AURELIE (F),0.0,3.436754313616268,0.20168067226890757
AURELIEN,1,79629,1986,3871,-10.099213,-37.13554,AURELIEN (M),1.0,3.7049813319083555,0.31932773109243695
AURIANE,2,5588,1997,318,1.5272192,1.9859238,AURIANE (F),0.0,3.4490194628496478,0.2773109243697479
AURORE,2,65306,1986,3570,-9.187678,-42.216034,AURORE (F),0.0,3.7628292249377813,0.2857142857142857
AVA,2,4238,2017,468,-51.968113,30.479607,AVA (F),0.0,2.8736768599356646,0.1092436974789916
AWA,2,2744,2017,158,-33.936825,11.774252,AWA (F),0.0,3.633612014551311,0.33613445378151263
AXEL,1,78279,2002,3283,-14.096206,4.218216,AXEL (M),1.0,3.6362558689751507,0.2773109243697479
AXELLE,2,23678,2003,1283,2.5953078,4.3593297,AXELLE (F),0.0,3.71442129648781,0.3949579831932773
AYA,2,12942,2015,1186,-42.585003,34.63872,AYA (F),0.0,2.827361033626936,0.13445378151260504
AYDAN,1,1298,2016,159,-52.677982,34.86708,AYDAN (M),1.0,2.4703184058174794,0.10084033613445378
AYDEN,1,3348,2017,950,-67.51806,22.894594,AYDEN (M),1.0,1.9062966695865027,0.05042016806722689
AYLAN,1,1875,2016,420,-66.6795,22.694012,AYLAN (M),1.0,2.3344820112803344,0.08403361344537816
AYLIN,2,2434,2012,174,-32.34402,23.99248,AYLIN (F),0.0,3.2770103289459307,0.226890756302521
AYLINE,2,1369,2017,226,-63.98233,24.101816,AYLINE (F),0.0,2.6067874094339087,0.1092436974789916
AYMAN,1,3254,2012,258,-21.529793,36.443836,AYMAN (M),1.0,3.159191322578878,0.17647058823529413
AYMANE,1,2139,2011,172,-16.98764,33.063217,AYMANE (M),1.0,3.0746602620387042,0.19327731092436976
AYMEN,1,6372,2015,531,-42.12334,32.557205,AYMEN (M),1.0,3.071858542025167,0.15126050420168066
AYMERIC,1,21831,1996,810,-8.577205,-22.997839,AYMERIC (M),1.0,3.7919011312110316,0.3865546218487395
AYMERICK,1,1836,1998,101,-0.4223426,3.9200332,AYMERICK (M),1.0,3.4680086697614554,0.2605042016806723
AYOUB,1,14363,2015,960,-32.294365,25.47122,AYOUB (M),1.0,3.2693725380546774,0.23529411764705882
AYSE,2,2204,1984,68,-5.79301,-26.495382,AYSE (F),0.0,3.770512741801559,0.3697478991596639
AZIZ,1,3666,1981,151,-0.9553648,-40.137226,AZIZ (M),1.0,3.9182390176942836,0.47058823529411764
AZIZA,2,1988,1986,108,-4.564235,-45.53285,AZIZA (F),0.0,3.8085700180078836,0.3865546218487395
AZRA,2,1332,2013,126,-42.17849,36.51618,AZRA (F),0.0,2.6750773809361275,0.12605042016806722
AZZEDINE,1,1429,1984,43,-1.1438808,-32.318474,AZZEDINE (M),1.0,4.007634185666896,0.4957983193277311
BACHIR,1,2209,1965,62,18.369612,-34.59085,BACHIR (M),1.0,4.162577545718818,0.5966386554621849
BADIS,1,1758,2012,107,-26.153957,26.926525,BADIS (M),1.0,3.46195808727298,0.2689075630252101
BADR,1,1224,2017,59,-31.369373,1.452412,BADR (M),1.0,3.7152925314238403,0.36134453781512604
BAKARY,1,1326,2013,62,-27.033508,2.7757456,BAKARY (M),1.0,3.6558335243242213,0.35294117647058826
BALTHAZAR,1,1513,2014,88,-30.446922,20.065678,BALTHAZAR (M),1.0,3.6288409890188604,0.25210084033613445
BAPTISTE,1,100596,2000,4015,-12.393941,1.131657,BAPTISTE (M),1.0,3.972137987199819,0.42016806722689076
BAPTISTIN,1,1588,1904,80,38.033024,30.584469,BAPTISTIN (M),1.0,3.758875562772232,0.2857142857142857
BAPTISTINE,2,4130,1905,175,42.99375,29.149832,BAPTISTINE (F),0.0,3.769370605350885,0.31932773109243695
BARBARA,2,25907,1972,1475,10.076997,-51.22809,BARBARA (F),0.0,3.969809858230874,0.37815126050420167
BARBE,2,2627,1901,119,41.311333,30.575827,BARBE (F),0.0,3.7291683199355488,0.36134453781512604
BARNABE,1,1689,1998,56,17.434988,15.404636,BARNABE (M),1.0,4.483974108709933,0.7815126050420168
BARTHELEMY,1,7095,1903,172,40.1857,19.042643,BARTHELEMY (M),1.0,4.421539294354339,0.7478991596638656
BASILE,1,12111,2017,655,-39.4714,20.17347,BASILE (M),1.0,4.207730864727094,0.44537815126050423
BASMA,2,1681,2010,77,-35.803246,5.6503787,BASMA (F),0.0,3.715350075331864,0.4117647058823529
BASTIAN,1,2358,2005,124,-7.345744,11.601989,BASTIAN (M),1.0,3.4966153784736442,0.3025210084033613
BASTIEN,1,53631,1999,2388,-4.3551097,-9.227388,BASTIEN (M),1.0,3.677390634586694,0.33613445378151263
BATISTE,1,1631,2008,111,-10.660456,27.514671,BATISTE (M),1.0,3.341013948948514,0.24369747899159663
BAUDOUIN,1,1288,1995,46,-7.810515,-4.106893,BAUDOUIN (M),1.0,4.088385984183055,0.5966386554621849
BAYA,2,1494,2017,80,-43.304333,5.149154,BAYA (F),0.0,4.086400248610024,0.5378151260504201
BEATRICE,2,131236,1963,6208,39.249332,-38.031536,BEATRICE (F),0.0,3.8487048964808444,0.33613445378151263
BEATRIX,2,3030,1956,80,47.298275,7.475928,BEATRIX (F),0.0,4.38570350288403,0.6386554621848739
BELINDA,2,3824,1980,150,-3.9367347,-33.907967,BELINDA (F),0.0,3.878584348305903,0.40336134453781514
BELKACEM,1,1771,1970,58,21.586992,-37.47485,BELKACEM (M),1.0,4.0724704036089285,0.5630252100840336
BELLA,2,1189,2014,165,-59.33488,36.79915,BELLA (F),0.0,3.1812582525770616,0.07563025210084033
BEN,1,2252,2013,100,-37.40262,4.873693,BEN (M),1.0,3.9906567121683336,0.5294117647058824
BENEDICTE,2,34859,1972,1415,20.577297,-43.159866,BENEDICTE (F),0.0,4.117908120028927,0.44537815126050423
BENJAMIN,1,148957,1992,6283,-12.308553,-28.173605,BENJAMIN (M),1.0,3.877575631609509,0.37815126050420167
BENOIST,1,1200,1977,50,15.433031,-43.567413,BENOIST (M),1.0,3.9334905279037633,0.42016806722689076
BENOIT,1,126112,1980,4626,4.6961284,-45.752262,BENOIT (M),1.0,4.196328047107661,0.42857142857142855
BENOITE,2,1845,1900,99,38.98496,32.1192,BENOITE (F),0.0,3.9339431460727488,0.2605042016806723
BERANGERE,2,7647,1981,292,5.4487085,-47.041626,BERANGERE (F),0.0,4.249106187598205,0.5378151260504201
BERAT,1,1392,2012,252,-47.880005,44.144993,BERAT (M),1.0,2.725078236613207,0.12605042016806722
BERENGER,1,1085,1989,85,-19.1306,-39.181633,BERENGER (M),1.0,3.5146767064435394,0.23529411764705882
BERENGERE,2,8667,1979,438,-0.7909093,-48.821846,BERENGERE (F),0.0,4.0182542435932636,0.31932773109243695
BERENICE,2,10520,1997,459,-7.050403,1.1790388,BERENICE (F),0.0,3.8706070616094763,0.3949579831932773
BERNADETTE,2,141530,1949,5093,51.825798,-12.986526,BERNADETTE (F),0.0,4.1009865844644215,0.5546218487394958
BERNARD,1,469289,1947,19828,52.550568,-13.886727,BERNARD (M),1.0,4.012939425974389,0.47058823529411764
BERNARDINE,2,1358,1910,54,47.69608,22.607597,BERNARDINE (F),0.0,3.874267456713578,0.44537815126050423
BERTHA,2,1963,1901,76,46.673237,28.55659,BERTHA (F),0.0,3.7828468348527027,0.35294117647058826
BERTHE,2,70623,1901,3137,41.826515,29.608715,BERTHE (F),0.0,3.615047912217713,0.31092436974789917
BERTILLE,2,4949,2008,184,-15.465495,1.822393,BERTILLE (F),0.0,4.091445513825974,0.36134453781512604
BERTIN,1,1862,1914,54,49.127987,12.160625,BERTIN (M),1.0,4.239596314176309,0.5882352941176471
BERTRAND,1,67366,1970,2054,26.0333,-35.929565,BERTRAND (M),1.0,4.250037370004024,0.5546218487394958
BETTINA,2,2850,1974,89,9.591727,-40.187107,BETTINA (F),0.0,4.130266491799992,0.5378151260504201
BETTY,2,14773,1976,525,14.451126,-45.021576,BETTY (F),0.0,4.174633397068738,0.5294117647058824
BEVERLY,2,1041,2006,64,1.4312252,-3.7345474,BEVERLY (F),0.0,3.5388083918104973,0.29411764705882354
BIANCA,2,2145,2017,116,-41.241302,14.968355,BIANCA (F),0.0,3.91999641912506,0.3865546218487395
BILAL,1,13257,2002,723,-6.3486757,11.414894,BILAL (M),1.0,3.446473799839982,0.2605042016806723
BILEL,1,6161,2011,291,-18.596191,8.611219,BILEL (M),1.0,3.491298883546793,0.29411764705882354
BILLAL,1,1754,2001,124,2.3908896,13.461534,BILLAL (M),1.0,3.4167274851781673,0.3025210084033613
BILLEL,1,1167,2000,67,0.21032365,-0.24410084,BILLEL (M),1.0,3.494709666139789,0.31092436974789917
BILLY,1,2426,1991,124,-16.197975,-29.374296,BILLY (M),1.0,3.7944690674792914,0.35294117647058826
BINTA,2,1263,2017,64,-30.253666,2.2333956,BINTA (F),0.0,3.6599360346475547,0.35294117647058826
BINTOU,2,2272,2017,97,-27.742813,1.5306478,BINTOU (F),0.0,3.6753558071707566,0.35294117647058826
BLAISE,1,4128,1904,69,42.36217,14.098857,BLAISE (M),1.0,4.663144238438802,0.9915966386554622
BLANCHE,2,39086,1902,1638,39.729374,29.829361,BLANCHE (F),0.0,3.9266814562079677,0.31092436974789917
BLANDINE,2,27720,1986,635,20.48143,-31.62057,BLANDINE (F),0.0,4.4213298893619175,0.6890756302521008
BLEUENN,2,1364,2006,88,-8.771127,24.434256,BLEUENN (F),0.0,3.4464889813105026,0.25210084033613445
BORIS,1,15746,1988,626,3.1673396,-43.46884,BORIS (M),1.0,3.9875385087014035,0.3445378151260504
BOUBACAR,1,1273,2016,54,-26.022917,2.035606,BOUBACAR (M),1.0,3.6822239394044143,0.3445378151260504
BOUCHRA,2,2714,1980,123,-2.9415648,-39.129265,BOUCHRA (F),0.0,3.7784937039902253,0.3949579831932773
BRADLEY,1,2058,2003,120,-8.653789,16.785156,BRADLEY (M),1.0,3.2535959986022376,0.2184873949579832
BRAHIM,1,8718,1984,283,0.6287893,-35.996037,BRAHIM (M),1.0,4.109244956148772,0.5210084033613446
BRANDON,1,10946,1995,1328,7.631037,-6.6705203,BRANDON (M),1.0,2.927260386299552,0.13445378151260504
BRAYAN,1,3309,2005,204,-5.7447195,14.158936,BRAYAN (M),1.0,3.276200082652485,0.23529411764705882
BRENDA,2,4213,1995,647,7.9944916,-8.052772,BRENDA (F),0.0,3.116909930024026,0.11764705882352941
BRENDAN,1,1697,1996,96,-0.6498459,-10.511533,BRENDAN (M),1.0,3.416170591140519,0.2857142857142857
BRIAC,1,1376,2000,66,-7.0390916,9.01988,BRIAC (M),1.0,3.589107314888281,0.33613445378151263
BRIAN,1,7937,1997,531,3.6128533,-6.7875996,BRIAN (M),1.0,3.5000511570426442,0.226890756302521
BRICE,1,28212,1981,1210,-8.297294,-36.238266,BRICE (M),1.0,3.8938312656820164,0.3445378151260504
BRIEUC,1,2464,2000,101,-12.356356,1.3675297,BRIEUC (M),1.0,3.7823276740214413,0.36134453781512604
BRIGITTE,2,202571,1959,18165,47.18763,-36.468666,BRIGITTE (F),0.0,3.4584216629871936,0.2184873949579832
BRUCE,1,2379,1976,98,11.631599,-50.915432,BRUCE (M),1.0,4.067739920823352,0.5294117647058824
BRUNA,2,1724,1926,61,48.23664,-3.3633027,BRUNA (F),0.0,4.3701128713649595,0.7142857142857143
BRUNE,2,1643,2016,127,-47.531086,22.461851,BRUNE (F),0.0,3.7187179237792565,0.20168067226890757
BRUNO,1,220496,1963,12739,35.993908,-42.17495,BRUNO (M),1.0,3.828077427902815,0.31932773109243695
BRYAN,1,23958,1997,1661,5.442876,-2.3911078,BRYAN (M),1.0,3.31133349112267,0.24369747899159663
CALI,2,1685,2008,188,-30.026186,44.684475,CALI (F),0.0,2.601864418035449,0.11764705882352941
CALIE,2,3232,2016,445,-60.10529,31.424158,CALIE (F),0.0,2.382566262880401,0.10084033613445378
CALISTA,2,1615,2002,110,-6.7938104,29.958412,CALISTA (F),0.0,2.9106678241361252,0.15966386554621848
CALIXTE,1,2478,2010,70,29.093895,18.71431,CALIXTE (M),1.0,4.387790722690955,0.7394957983193278
CALLIE,2,1169,2012,154,-55.901505,35.816246,CALLIE (F),0.0,2.4077807892205394,0.09243697478991597
CALVIN,1,4054,2007,219,-11.059263,17.274632,CALVIN (M),1.0,3.230522657021947,0.21008403361344538
CALYPSO,2,1229,2003,66,-5.6594386,10.272108,CALYPSO (F),0.0,3.4035391283011323,0.2605042016806723
CAMELIA,2,8396,2015,463,-24.863844,20.049852,CAMELIA (F),0.0,3.694585148453044,0.23529411764705882
CAMERON,1,3818,2007,285,-23.166313,33.859657,CAMERON (M),1.0,3.031453382308233,0.19327731092436976
CAMIL,1,1883,2017,166,-44.105755,29.245182,CAMIL (M),1.0,3.108659906555202,0.18487394957983194
CAMILA,2,1307,2017,117,-51.282604,21.31118,CAMILA (F),0.0,3.2734147141375547,0.226890756302521
CAMILIA,2,1784,2014,109,-24.492414,20.750446,CAMILIA (F),0.0,3.380247462384351,0.24369747899159663
CAMILLE,1,74460,1910,1594,37.74478,16.179918,CAMILLE (M),1.0,4.402987899341501,0.7647058823529411
CAMILLE,2,199803,1998,7467,-5.6399055,-9.547059,CAMILLE (F),0.0,4.1042556270346875,0.5210084033613446
CANDICE,2,20584,2004,1473,-1.4512867,26.533894,CANDICE (F),0.0,3.62197823722344,0.35294117647058826
CANDY,2,2272,1980,335,-22.149357,-44.456043,CANDY (F),0.0,3.319659252921196,0.16806722689075632
CANNELLE,2,1107,2003,67,0.7194647,1.0355866,CANNELLE (F),0.0,3.390169200765431,0.2857142857142857
CAPUCINE,2,20590,2014,1227,-31.256256,20.651428,CAPUCINE (F),0.0,3.4372516323428264,0.2605042016806723
CARINE,2,46023,1973,4227,10.292862,-58.27436,CARINE (F),0.0,3.2779035371921097,0.19327731092436976
CARINNE,2,1293,1973,110,19.683811,-57.885605,CARINNE (F),0.0,3.255936506041478,0.2184873949579832
CARL,1,5065,1974,140,12.41995,-28.998535,CARL (M),1.0,4.195356128511492,0.5294117647058824
CARLA,2,25451,2004,2011,2.551259,15.911064,CARLA (F),0.0,3.353185844789523,0.20168067226890757
CARLO,1,1816,1971,74,32.93287,-49.58499,CARLO (M),1.0,4.412603892403175,0.7899159663865546
CARLOS,1,10532,1973,848,20.732351,-56.036552,CARLOS (M),1.0,3.76585927782688,0.19327731092436976
CARMELA,2,1527,1959,80,36.058113,-39.743484,CARMELA (F),0.0,4.12183794897595,0.47058823529411764
CARMELO,1,1227,1961,65,35.857746,-40.696747,CARMELO (M),1.0,4.050857262289227,0.47058823529411764
CARMEN,2,30572,1930,626,49.04298,6.261611,CARMEN (F),0.0,4.5190815771989525,0.8151260504201681
CAROL,2,2921,1970,172,31.793612,-44.615303,CAROL (F),0.0,3.6136728601188466,0.29411764705882354
CAROLANE,2,1257,1995,98,3.6138732,-7.901544,CAROLANE (F),0.0,3.1742314304091748,0.19327731092436976
CAROLE,2,105835,1970,6223,26.220394,-48.456615,CAROLE (F),0.0,3.6285028409753064,0.31932773109243695
CAROLINA,2,1154,2015,48,-39.841427,5.99194,CAROLINA (F),0.0,4.104251328388806,0.5462184873949579
CAROLINE,2,156184,1978,6253,4.6542892,-46.867847,CAROLINE (F),0.0,4.068859594901247,0.42857142857142855
CASIMIR,1,6926,1931,266,51.76888,17.534382,CASIMIR (M),1.0,4.076929357976839,0.44537815126050423
CASSANDRA,2,23956,1993,1914,4.644161,-4.5839515,CASSANDRA (F),0.0,3.2231377701197133,0.23529411764705882
CASSANDRE,2,11785,2000,506,-14.176994,4.5397453,CASSANDRE (F),0.0,3.5064169188738146,0.2689075630252101
CASSIDY,2,1033,2010,79,-15.890138,29.87257,CASSIDY (F),0.0,2.921861864532771,0.15126050420168066
CASSIE,2,3261,2010,243,-30.234184,36.906536,CASSIE (F),0.0,3.0317273470957744,0.16806722689075632
CASSY,2,1850,2012,137,-22.365562,33.93355,CASSY (F),0.0,3.0885766033093245,0.19327731092436976
CATALEYA,2,1000,2017,250,-68.10826,23.737448,CATALEYA (F),0.0,1.7504137099423536,0.05042016806722689
CATHERINE,2,394645,1963,19905,40.823315,-37.38378,CATHERINE (F),0.0,3.994592859714285,0.40336134453781514
CATHIA,2,1580,1972,100,18.77951,-54.168953,CATHIA (F),0.0,3.660974073074984,0.35294117647058826
CATHIE,2,2185,1960,129,35.09171,-41.03317,CATHIE (F),0.0,3.786359684227058,0.4117647058823529
CATHY,2,27270,1973,1312,24.635897,-47.6708,CATHY (F),0.0,3.7791970922333458,0.3949579831932773
CECILE,2,177573,1971,5186,11.015513,-43.664364,CECILE (F),0.0,4.509210864874968,0.8571428571428571
CECILIA,2,20020,1988,949,-15.122664,-36.87097,CECILIA (F),0.0,4.134860465071723,0.3865546218487395
CEDRIC,1,152542,1978,10592,5.1884656,-56.52684,CEDRIC (M),1.0,3.375099160353042,0.23529411764705882
CEDRICK,1,2055,1976,140,7.077724,-56.265015,CEDRICK (M),1.0,3.397440183529542,0.24369747899159663
CELENA,2,1252,2010,82,-19.113277,29.029795,CELENA (F),0.0,3.255641068994572,0.23529411764705882
CELESTE,2,8327,2017,482,-31.545856,31.87911,CELESTE (F),0.0,3.9679580568764563,0.37815126050420167
CELESTIN,1,11967,1908,349,35.498573,21.06698,CELESTIN (M),1.0,4.163526067997813,0.5378151260504201
CELESTINE,2,13450,1901,494,35.01902,23.769775,CELESTINE (F),0.0,4.023632397076638,0.4369747899159664
CELIA,2,58035,2006,2576,-11.492235,0.9671916,CELIA (F),0.0,3.6905720355758826,0.36134453781512604
